fighter_id,fighter_f_name,fighter_l_name,fighter_nickname,fighter_height_cm,fighter_weight_lbs,fighter_reach_cm,fighter_stance,fighter_dob,fighter_w,fighter_l,fighter_d,fighter_nc_dq,fighter_url
985,ricco,rodriguez,Suave,193.04,265.0,182.88,orthodox,1977-08-19,53,25,0,1.0,http://ufcstats.com/fighter-details/50cc91ce2982785d
984,manuel,rodriguez,Chalate,175.26,170.0,182.88,orthodox,1985-04-25,11,5,0,0.0,http://ufcstats.com/fighter-details/5a6e4d2f0c76a242
983,yair,rodriguez,El Pantera,180.34,145.0,180.34,orthodox,1992-10-06,16,4,0,1.0,http://ufcstats.com/fighter-details/cbf5e6f231b55443
982,mike,rodriguez,Slo Mike,193.04,205.0,208.28,southpaw,1988-11-28,11,7,0,1.0,http://ufcstats.com/fighter-details/18b602842a24f7c5
981,marina,rodriguez,Not Available,167.64,115.0,165.1,orthodox,1987-04-29,17,3,2,0.0,http://ufcstats.com/fighter-details/cd2c4d30c6e13b47
980,daniel,rodriguez,D-Rod,185.42,170.0,187.96,southpaw,1986-12-31,17,4,0,0.0,http://ufcstats.com/fighter-details/8a1f3b5c526cd6e6
979,ray,rodriguez,The Judge,170.18,135.0,177.8,orthodox,1987-12-10,16,8,0,0.0,http://ufcstats.com/fighter-details/90e0985df05e51bc
978,luis,rodriguez,Lazy Boy,167.64,125.0,165.1,orthodox,1999-05-07,11,2,0,0.0,http://ufcstats.com/fighter-details/f2900678e98f6d6a
977,drako,rodriguez,Not Available,172.72,135.0,175.26,orthodox,1996-06-16,7,3,0,0.0,http://ufcstats.com/fighter-details/dc3b9cf7641b7ab6
976,victor,rodriguez,Vicious,165.1,125.0,170.18,switch,1992-09-05,7,4,0,0.0,http://ufcstats.com/fighter-details/f6e5972c9d16c40e
975,piera,rodriguez,La Fiera,160.02,115.0,160.02,orthodox,1992-11-11,9,1,0,0.0,http://ufcstats.com/fighter-details/e375cb5caf4717b6
974,christian,rodriguez,Not Available,170.18,135.0,180.34,orthodox,1997-12-17,9,1,0,0.0,http://ufcstats.com/fighter-details/5ec591b78349ba7e
973,pete,rodriguez,Dead Game,175.26,155.0,180.34,switch,1996-11-13,5,1,0,0.0,http://ufcstats.com/fighter-details/776d4262c4da38bf
972,nick,roehrick,Not Available,187.96,205.0,182.88,orthodox,1987-07-06,7,1,0,0.0,http://ufcstats.com/fighter-details/7195e2a932686f82
971,marcos,rogerio de lima,Pezao,185.42,253.0,190.5,orthodox,1985-06-25,21,10,1,0.0,http://ufcstats.com/fighter-details/ab943cd2c3c17825
970,brett,rogers,The Grim,195.58,265.0,205.74,orthodox,1981-02-17,17,10,0,1.0,http://ufcstats.com/fighter-details/9141bb39310773c7
969,brian,rogers,The Professional Predator,180.34,185.0,182.88,not available,1984-02-15,14,9,0,0.0,http://ufcstats.com/fighter-details/f304aff405c4a8fa
968,pete,rogers jr.,The Heat,182.88,145.0,182.88,not available,1900-01-01,2,4,0,0.0,http://ufcstats.com/fighter-details/36f3d235493d35ad
967,max,rohskopf,Rated R,185.42,155.0,180.34,orthodox,1994-09-27,5,1,0,0.0,http://ufcstats.com/fighter-details/59a27d2e6d0802ac
966,marcelo,rojo,Pitbull,172.72,145.0,180.34,orthodox,1988-07-02,16,10,0,0.0,http://ufcstats.com/fighter-details/2804ce8dadab5770
965,shane,roller,Not Available,177.8,155.0,182.88,orthodox,1979-07-14,11,7,0,0.0,http://ufcstats.com/fighter-details/75e0d3cc2262b732
964,jared,rollins,J-Roc,175.26,170.0,182.88,orthodox,1977-01-26,8,4,0,0.0,http://ufcstats.com/fighter-details/c4b6099f0d25f75e
963,tim,roman,Not Available,185.42,170.0,182.88,not available,1985-06-08,3,4,0,0.0,http://ufcstats.com/fighter-details/3b83fec860a45ca1
962,alexandr,romanov,King Kong,187.96,262.0,190.5,southpaw,1990-12-11,17,2,0,0.0,http://ufcstats.com/fighter-details/c0badf3243907e59
961,ricardo,romero,Not Available,182.88,205.0,193.04,orthodox,1978-04-15,11,3,0,0.0,http://ufcstats.com/fighter-details/744e098e065cfdbe
960,yoel,romero,Soldier of God,182.88,185.0,185.42,southpaw,1977-04-30,13,5,0,0.0,http://ufcstats.com/fighter-details/f77c68bb4be8516d
959,anthony,romero,The Genius,180.34,155.0,177.8,orthodox,1997-02-25,8,0,0,0.0,http://ufcstats.com/fighter-details/6f81399074fcdbba
958,kaleio,romero,KO,177.8,145.0,175.26,switch,1996-04-19,6,2,0,0.0,http://ufcstats.com/fighter-details/33df417d0017eb0c
957,mara,romero borella,Not Available,167.64,125.0,175.26,orthodox,1986-06-03,12,9,0,2.0,http://ufcstats.com/fighter-details/82cbb809d5ee565c
956,cortavious,romious,Are You Not Entertained?,177.8,135.0,182.88,not available,1994-01-06,7,1,0,0.0,http://ufcstats.com/fighter-details/8173f134396cb971
955,juancamilo,ronderos,100,160.02,125.0,162.56,southpaw,1995-02-17,4,2,0,0.0,http://ufcstats.com/fighter-details/4a043165cf47cab2
954,rongzhu,unknown,Not Available,175.26,155.0,182.88,orthodox,2000-03-07,24,5,0,0.0,http://ufcstats.com/fighter-details/a13d755965a4ec9f
953,jesse,ronson,The Body Snatcher,177.8,155.0,177.8,southpaw,1985-12-24,21,12,0,1.0,http://ufcstats.com/fighter-details/5580771f383e141f
952,george,roop,Not Available,185.42,135.0,182.88,orthodox,1981-11-10,15,13,1,0.0,http://ufcstats.com/fighter-details/3c0437fbeda06962
951,joao,roque,Not Available,167.64,155.0,182.88,orthodox,1971-07-22,7,2,4,0.0,http://ufcstats.com/fighter-details/0f6528b461e47462
950,aaron,rosa,Not Available,193.04,205.0,195.58,orthodox,1983-05-28,18,6,0,0.0,http://ufcstats.com/fighter-details/11f8860028b68fcf
949,charles,rosa,Boston Strong,175.26,145.0,175.26,switch,1986-08-24,14,8,0,0.0,http://ufcstats.com/fighter-details/40093d1d2d78394e
948,karol,rosa,Not Available,165.1,145.0,170.18,orthodox,1994-12-30,17,5,0,0.0,http://ufcstats.com/fighter-details/351c4ec637380ad5
947,jacob,rosales,The Lil Badger,180.34,155.0,187.96,orthodox,1995-07-28,13,7,0,0.0,http://ufcstats.com/fighter-details/f7faf5b19e0dec2e
946,raul,rosas jr.,El Nino Problema,175.26,135.0,170.18,switch,2004-10-08,8,1,0,0.0,http://ufcstats.com/fighter-details/fe2babf95de24fb1
945,hilarie,rose,Not Available,160.02,115.0,160.02,orthodox,1992-11-11,4,2,0,0.0,http://ufcstats.com/fighter-details/b9163ec845c3bfc8
944,jake,rosholt,Not Available,185.42,185.0,182.88,orthodox,1982-02-09,12,5,0,1.0,http://ufcstats.com/fighter-details/4f2fcbefb668689d
943,jared,rosholt,Not Available,187.96,265.0,190.5,orthodox,1986-08-04,14,4,0,0.0,http://ufcstats.com/fighter-details/91ea901c458e95dd
942,kevin,rosier,Not Available,193.04,275.0,182.88,orthodox,1900-01-01,2,6,0,0.0,http://ufcstats.com/fighter-details/598a58db87b890ee
941,zach,rosol,Not Available,177.8,243.0,182.88,not available,1900-01-01,3,2,0,0.0,http://ufcstats.com/fighter-details/208b6926916867c7
940,shannon,ross,The Turkish Delight,167.64,125.0,167.64,switch,1989-05-12,13,8,0,0.0,http://ufcstats.com/fighter-details/51c655162e462ceb
939,nick,rossborough,Leatherface,195.58,205.0,182.88,not available,1981-11-18,26,19,1,0.0,http://ufcstats.com/fighter-details/ff3a915256b899c0
938,kristian,rothaermel,Not Available,182.88,205.0,182.88,open_stance,1972-01-31,4,3,0,0.0,http://ufcstats.com/fighter-details/af49a6c491ca22a3
937,ben,rothwell,Not Available,193.04,265.0,198.12,orthodox,1981-10-17,39,14,0,0.0,http://ufcstats.com/fighter-details/bd58d34e39b7b12a
936,rick,roufus,Not Available,182.88,207.0,182.88,southpaw,1900-01-01,4,6,0,0.0,http://ufcstats.com/fighter-details/872b018076f831b0
935,khalil,rountree jr.,Not Available,185.42,205.0,193.04,southpaw,1990-02-26,13,5,0,1.0,http://ufcstats.com/fighter-details/749f572d1d3161fb
934,ronda,rousey,Rowdy,170.18,135.0,167.64,orthodox,1987-02-01,12,2,0,0.0,http://ufcstats.com/fighter-details/8bdac25ce0bb874d
933,ray,routh,Not Available,172.72,185.0,182.88,orthodox,1900-01-01,2,1,0,0.0,http://ufcstats.com/fighter-details/cba3a2dfbc06ce79
932,roberta,rovel,Crusher,172.72,145.0,182.88,not available,1900-01-01,4,1,0,0.0,http://ufcstats.com/fighter-details/9d7fbf438766791f
931,phil,rowe,The Fresh Prince,190.5,170.0,203.2,orthodox,1990-07-18,10,4,0,0.0,http://ufcstats.com/fighter-details/8e382b585a92affe
930,cameron,rowston,Van Damme,177.8,185.0,182.88,not available,1995-01-19,8,2,0,0.0,http://ufcstats.com/fighter-details/8ebc3a8da015d70c
929,kain,royer,Not Available,177.8,185.0,182.88,not available,1900-01-01,2,2,0,0.0,http://ufcstats.com/fighter-details/712aa894b3a344df
928,brad,royster,Not Available,177.8,135.0,182.88,not available,1900-01-01,1,2,0,0.0,http://ufcstats.com/fighter-details/09f8c233de88998d
927,brandon,royval,Raw Dawg,175.26,125.0,172.72,southpaw,1992-08-16,15,6,0,0.0,http://ufcstats.com/fighter-details/6e15f63b6c2e2c15
926,jairzinho,rozenstruik,Bigi Boy,187.96,242.0,198.12,orthodox,1988-03-17,13,5,0,0.0,http://ufcstats.com/fighter-details/2cd428e9606856fd
925,mauricio,rua,Shogun,185.42,205.0,193.04,orthodox,1981-11-25,27,14,1,0.0,http://ufcstats.com/fighter-details/140745cbbcb023ac
924,murilo,rua,Ninja,180.34,185.0,182.88,orthodox,1980-05-22,20,13,1,0.0,http://ufcstats.com/fighter-details/90e7447d8b7f3f35
923,marco,ruas,King of the Streets,185.42,210.0,182.88,orthodox,1961-01-23,9,4,2,0.0,http://ufcstats.com/fighter-details/597db668b01c442c
922,rodrigo,ruas,Not Available,177.8,185.0,182.88,orthodox,1977-10-06,4,5,1,1.0,http://ufcstats.com/fighter-details/94070f6544c4b2a5
921,rodolfo,rubio perez,Fito,165.1,145.0,182.88,orthodox,1987-01-29,10,16,1,0.0,http://ufcstats.com/fighter-details/c4731f43693b96b8
920,gabe,ruediger,Godzilla,177.8,155.0,182.88,orthodox,1977-08-29,18,8,0,0.0,http://ufcstats.com/fighter-details/ccba80d4820ef557
919,mauricio,ruffy,Not Available,180.34,170.0,190.5,orthodox,1996-06-17,8,1,0,0.0,http://ufcstats.com/fighter-details/9c393e836a852f30
918,eddie,ruiz,Not Available,170.18,155.0,182.88,orthodox,1967-06-10,1,1,0,0.0,http://ufcstats.com/fighter-details/7b9aa973e5c04624
917,anthony,ruiz,El Toro,187.96,205.0,182.88,orthodox,1977-11-03,33,22,0,0.0,http://ufcstats.com/fighter-details/657c21cb133f1445
916,paul,ruiz,Not Available,167.64,135.0,182.88,not available,1987-06-23,7,4,0,0.0,http://ufcstats.com/fighter-details/babc0b19e89cec6e
915,montserrat,conejo ruiz,Not Available,152.4,115.0,154.94,southpaw,1993-02-03,10,3,0,0.0,http://ufcstats.com/fighter-details/1235b31de15d0c6e
914,mike,russow,Not Available,185.42,255.0,185.42,orthodox,1976-09-11,15,3,0,1.0,http://ufcstats.com/fighter-details/353de740bb6c7e75
913,bas,rutten,El Guapo,185.42,205.0,182.88,orthodox,1965-02-24,28,4,1,0.0,http://ufcstats.com/fighter-details/03688dc3c3af3ac1
912,nursulton,ruziboev,Black,195.58,185.0,193.04,orthodox,1993-11-19,35,8,2,0.0,http://ufcstats.com/fighter-details/49d2a08964c5eb11
911,casey,ryan,Not Available,177.8,185.0,182.88,not available,1900-01-01,7,3,0,0.0,http://ufcstats.com/fighter-details/5b1b383265433f51
910,yusup,saadulaev,Maestro,167.64,135.0,182.88,not available,1985-03-31,16,4,1,1.0,http://ufcstats.com/fighter-details/b1669a810fae4220
909,cameron,saaiman,MSP,172.72,135.0,170.18,southpaw,2000-12-20,9,0,0,0.0,http://ufcstats.com/fighter-details/3c8a5200436e19f3
908,pete,sabala,Not Available,177.8,135.0,182.88,not available,1900-01-01,3,15,0,0.0,http://ufcstats.com/fighter-details/7956f026e2672c47
907,danny,sabatello,Italian Gangster,177.8,135.0,180.34,orthodox,1993-03-31,9,1,0,0.0,http://ufcstats.com/fighter-details/cb7ee07982de2a28
906,pat,sabatini,Not Available,172.72,145.0,177.8,orthodox,1990-11-09,18,4,0,0.0,http://ufcstats.com/fighter-details/b8bbdeff718dbb7d
905,amir,sadollah,Not Available,177.8,170.0,190.5,orthodox,1980-08-27,6,5,0,0.0,http://ufcstats.com/fighter-details/2650e2f846a30f64
904,nazim,sadykhov,Black Wolf,177.8,155.0,175.26,southpaw,1994-05-16,9,1,0,0.0,http://ufcstats.com/fighter-details/ff62013d2fce6d13
903,frankie,saenz,Not Available,167.64,135.0,167.64,orthodox,1980-08-12,13,7,0,0.0,http://ufcstats.com/fighter-details/9ba2226646046b63
902,saparbeg,safarov,Not Available,185.42,185.0,198.12,orthodox,1986-10-14,9,3,0,0.0,http://ufcstats.com/fighter-details/88d7b6d8230e1f3f
901,tarec,saffiedine,Sponge,177.8,170.0,177.8,switch,1986-09-06,16,7,0,0.0,http://ufcstats.com/fighter-details/0749d968e932df53
900,jason,saggo,Not Available,180.34,155.0,180.34,orthodox,1985-11-23,12,4,0,0.0,http://ufcstats.com/fighter-details/4ac1ecf8ce59ef23
899,benoit,saint denis,God of War,180.34,155.0,185.42,southpaw,1995-12-18,12,1,0,1.0,http://ufcstats.com/fighter-details/c2299ec916bc7c56
898,ovince,saint preux,Not Available,190.5,205.0,203.2,southpaw,1983-04-08,26,17,0,0.0,http://ufcstats.com/fighter-details/50db8711c70196cd
897,lukasz,sajewski,Wookie,172.72,155.0,180.34,orthodox,1990-11-27,13,3,0,0.0,http://ufcstats.com/fighter-details/fb41432b622992a9
896,yukio,sakaguchi,Not Available,175.26,185.0,182.88,orthodox,1973-07-26,6,7,0,0.0,http://ufcstats.com/fighter-details/94a5aaf573f780ad
895,augusto,sakai,Not Available,190.5,265.0,195.58,orthodox,1991-05-09,16,5,1,0.0,http://ufcstats.com/fighter-details/441eacbe20e0e80b
894,alessio,sakara,Legionarius,182.88,185.0,182.88,orthodox,1981-09-02,19,11,0,2.0,http://ufcstats.com/fighter-details/7f955f71fa2ce7ac
893,wataru,sakata,Not Available,175.26,195.0,182.88,southpaw,1973-03-11,11,14,0,0.0,http://ufcstats.com/fighter-details/d7907a9a968e4d29
892,gokhan,saki,The Rebel,182.88,205.0,185.42,orthodox,1983-10-19,1,2,0,0.0,http://ufcstats.com/fighter-details/4690d47bf725fd98
891,kazushi,sakuraba,The Gracie Hunter,182.88,185.0,182.88,southpaw,1969-07-14,26,17,1,2.0,http://ufcstats.com/fighter-details/9b5b5a75523728f3
890,hayato,sakurai,Mach,170.18,168.0,182.88,orthodox,1975-08-24,38,13,2,0.0,http://ufcstats.com/fighter-details/85e26e2468b4e82f
889,ryuta,sakurai,Not Available,170.18,183.0,182.88,orthodox,1900-01-01,24,24,6,0.0,http://ufcstats.com/fighter-details/ff9578cdbfabd323
888,justin,salas,J-Bomb,172.72,155.0,177.8,southpaw,1982-03-13,12,7,0,0.0,http://ufcstats.com/fighter-details/9b198c73e3d0d289
887,ivan,salaverry,Not Available,182.88,185.0,182.88,orthodox,1971-01-11,14,9,0,0.0,http://ufcstats.com/fighter-details/394f55ebca199124
886,roman,salazar,El Gallito,170.18,135.0,182.88,orthodox,1988-02-21,10,6,0,1.0,http://ufcstats.com/fighter-details/72c4b253d2f5ebf2
885,luis,saldana,Not Available,180.34,145.0,185.42,orthodox,1991-01-27,16,7,1,0.0,http://ufcstats.com/fighter-details/12e0fdc606f7e274
884,john,salgado,Greco,177.8,170.0,182.88,not available,1900-01-01,4,8,1,0.0,http://ufcstats.com/fighter-details/3e36811b7bc1f6ad
883,muslim,salikhov,King of Kung Fu,180.34,170.0,177.8,orthodox,1984-06-09,19,4,0,0.0,http://ufcstats.com/fighter-details/447f9858ae78f921
882,gabriel,salinas-jones,Not Available,185.42,245.0,182.88,not available,1984-11-20,5,2,1,0.0,http://ufcstats.com/fighter-details/74d5f71eeb0c66c7
881,brandon,saling,White Steel,177.8,170.0,182.88,not available,1986-01-28,8,6,0,0.0,http://ufcstats.com/fighter-details/a049aa06508b9c7b
880,quillan,salkilld,Not Available,182.88,155.0,193.04,orthodox,1999-12-28,4,1,0,0.0,http://ufcstats.com/fighter-details/17734443a833cdf7
879,sean,salmon,Not Available,177.8,185.0,182.88,southpaw,1977-09-11,18,21,0,0.0,http://ufcstats.com/fighter-details/7c0847d3854a95f2
878,boston,salmon,Boom Boom,175.26,135.0,175.26,southpaw,1990-11-20,6,3,0,0.0,http://ufcstats.com/fighter-details/98e946879ba20c0f
877,john,salter,Not Available,185.42,185.0,187.96,southpaw,1985-03-21,14,3,0,0.0,http://ufcstats.com/fighter-details/010986ee359fb863
876,vinicius,salvador,Not Available,170.18,125.0,177.8,southpaw,1996-07-24,14,6,0,0.0,http://ufcstats.com/fighter-details/65cdf4ec31143d86
875,dylan,salvador,Not Available,175.26,155.0,175.26,southpaw,1993-05-20,5,2,0,0.0,http://ufcstats.com/fighter-details/a7a3fb5f6c67b122
874,josh,samman,Anqa,190.5,185.0,200.66,orthodox,1988-03-14,13,4,0,0.0,http://ufcstats.com/fighter-details/9deff9e3e8d94d47
873,johnny,sampaio,Not Available,172.72,170.0,182.88,orthodox,1975-09-11,3,1,0,0.0,http://ufcstats.com/fighter-details/b23388ff8ac6637b
872,josh,sampo,The Gremlin,162.56,125.0,162.56,orthodox,1984-07-24,11,5,0,0.0,http://ufcstats.com/fighter-details/f65dcb22dada2223
871,josh,san diego,JSD,177.8,135.0,182.88,not available,1900-01-01,8,3,0,0.0,http://ufcstats.com/fighter-details/983e281d257c24dc
870,diego,sanchez,Nightmare,177.8,170.0,182.88,southpaw,1981-12-31,31,13,0,0.0,http://ufcstats.com/fighter-details/82e7929bf6c2b689
869,eddie,sanchez,The Manic Hispanic,187.96,230.0,187.96,orthodox,1982-11-04,15,8,0,0.0,http://ufcstats.com/fighter-details/7f0b4a75ef3039a3
868,julian,sanchez,Not Available,190.5,300.0,182.88,orthodox,1900-01-01,0,1,0,0.0,http://ufcstats.com/fighter-details/c6da1c24fe473418
867,bobby,sanchez,The Kid,170.18,155.0,182.88,orthodox,1900-01-01,10,35,0,0.0,http://ufcstats.com/fighter-details/6a0047ac8c99fece
866,donald,sanchez,Not Available,177.8,145.0,182.88,not available,1984-08-18,31,17,0,0.0,http://ufcstats.com/fighter-details/bb140b121283acbb
865,joby,sanchez,Not Available,167.64,135.0,172.72,orthodox,1991-06-24,11,4,0,0.0,http://ufcstats.com/fighter-details/b12fc8a41e82d3a2
864,emmanuel,sanchez,El Matador,175.26,145.0,180.34,not available,1990-08-11,15,3,0,0.0,http://ufcstats.com/fighter-details/243a336eaa2d2eb4
863,erick,sanchez,Not Available,177.8,145.0,182.88,not available,1990-10-04,8,3,0,0.0,http://ufcstats.com/fighter-details/ef3663798164adf0
862,andrew,sanchez,El Dirte,185.42,185.0,187.96,orthodox,1988-04-08,13,7,0,0.0,http://ufcstats.com/fighter-details/fccf811c1e8b01c7
861,robert,sanchez,Littlefury,167.64,125.0,167.64,orthodox,1986-03-05,8,2,0,0.0,http://ufcstats.com/fighter-details/546f8599a63c29da
860,jesse,sanders,Not Available,182.88,170.0,182.88,orthodox,1900-01-01,23,7,0,0.0,http://ufcstats.com/fighter-details/59aaf2730b84698a
859,luke,sanders,Cool Hand,167.64,135.0,170.18,southpaw,1985-12-12,13,5,0,0.0,http://ufcstats.com/fighter-details/96428b9e9bd048ea
858,jerrod,sanders,J-Reazie,172.72,135.0,182.88,orthodox,1979-10-01,16,3,0,1.0,http://ufcstats.com/fighter-details/12f1b140e248bdb9
857,cory,sandhagen,Not Available,180.34,135.0,177.8,switch,1992-04-20,17,4,0,0.0,http://ufcstats.com/fighter-details/65f09bacd3957381
856,hugo,sandoval,Not Available,177.8,135.0,182.88,not available,1900-01-01,2,3,0,0.0,http://ufcstats.com/fighter-details/9d51bcc281aa0514
855,raul,sandoval,Not Available,177.8,130.0,182.88,not available,1900-01-01,3,3,0,0.0,http://ufcstats.com/fighter-details/f9ad10f6a49e5452
854,joseph,sandoval,Not Available,170.18,135.0,182.88,southpaw,1986-05-11,7,7,0,0.0,http://ufcstats.com/fighter-details/696002b59f09d73b
853,hector,sandoval,Kid Alex,157.48000000000002,125.0,162.56,orthodox,1986-07-19,14,4,0,0.0,http://ufcstats.com/fighter-details/449c890bd90f3374
852,chris,sanford,Not Available,180.34,185.0,182.88,orthodox,1968-03-12,5,1,0,0.0,http://ufcstats.com/fighter-details/29f935654825331b
851,roldan,sangcha'an,The Executioner,162.56,125.0,182.88,orthodox,1990-12-04,4,2,0,0.0,http://ufcstats.com/fighter-details/57887765f831e228
850,yuhi,sano,Not Available,180.34,243.0,182.88,orthodox,1965-02-02,0,4,0,0.0,http://ufcstats.com/fighter-details/4c12aa7ca246e7a4
849,martin,sano,Spartan,180.34,170.0,190.5,orthodox,1991-05-30,4,3,1,0.0,http://ufcstats.com/fighter-details/16a64f93f6678b7b
848,jonathan,santa maria,Not Available,175.26,125.0,182.88,not available,1900-01-01,3,4,0,0.0,http://ufcstats.com/fighter-details/3143e5daff9e5b71
847,duda,santana,Cowboyzinha,170.18,145.0,185.42,orthodox,1996-01-10,3,1,0,0.0,http://ufcstats.com/fighter-details/d6ead04919a894b1
846,shaheen,santana,Shazam,185.42,155.0,190.5,orthodox,1991-06-04,6,1,0,0.0,http://ufcstats.com/fighter-details/19809d475ed832d5
845,sean,santella,Shorty Rock,165.1,125.0,182.88,not available,1984-10-25,17,6,1,1.0,http://ufcstats.com/fighter-details/39792c2f42c9f527
844,jorge,santiago,The Sandman,185.42,170.0,190.5,orthodox,1980-10-09,25,12,0,0.0,http://ufcstats.com/fighter-details/f8dc544e7077d014
843,mike,santiago,Not Available,177.8,145.0,175.26,orthodox,1989-07-28,19,12,0,0.0,http://ufcstats.com/fighter-details/bc656db347f31e19
842,will,santiago,The Brown Bomber,170.18,185.0,182.88,orthodox,1983-02-08,9,5,0,0.0,http://ufcstats.com/fighter-details/4920292f5d9b76df
841,richie,santiago,The Milford Mauler,170.18,135.0,170.18,southpaw,1992-10-10,7,2,0,0.0,http://ufcstats.com/fighter-details/9f95d6b5b459cc6b
840,jose,santibanez,Not Available,177.8,155.0,182.88,not available,1980-01-18,10,3,0,0.0,http://ufcstats.com/fighter-details/8299206ccebc44a7
839,art,santore,Pachuco,187.96,185.0,182.88,not available,1972-10-26,18,8,0,0.0,http://ufcstats.com/fighter-details/012fc7cd0779c09a
838,adriano,santos,Not Available,177.8,170.0,182.88,not available,1900-01-01,0,1,0,0.0,http://ufcstats.com/fighter-details/c6e6926a81adcd00
837,paulo,santos,Not Available,177.8,170.0,182.88,not available,1900-01-01,0,3,0,0.0,http://ufcstats.com/fighter-details/7ca4c3f8aa8bacae
836,evangelista,santos,Cyborg,177.8,170.0,193.04,orthodox,1977-12-12,21,18,0,0.0,http://ufcstats.com/fighter-details/99bf06f20491cb54
835,luis,santos,Not Available,185.42,170.0,182.88,southpaw,1900-01-01,63,10,1,1.0,http://ufcstats.com/fighter-details/7701377be464d2ef
834,iliarde,santos,Not Available,165.1,125.0,170.18,orthodox,1980-09-25,30,13,1,1.0,http://ufcstats.com/fighter-details/14aa21bc82cac57d
833,leonardo,santos,Not Available,182.88,155.0,190.5,orthodox,1980-02-05,18,7,1,0.0,http://ufcstats.com/fighter-details/9c65736747ca92ec
832,thiago,santos,Marreta,187.96,205.0,193.04,orthodox,1984-01-07,22,11,0,0.0,http://ufcstats.com/fighter-details/dea070ed4a2a8281
